CONTEXT,ID,TEXT
traveler:FRIENDLY_GUARD4,Do you still have it?,아직 가지고 있나?
traveler:FRIENDLY_GUARD4,"Ah, I missed not having this with me.","참, 자네에게 줄 게 있었는데."
traveler:FRIENDLY_GUARD4,"It is not much, but we have found a small way to thank you.","얼마 되진 않네만, 자네에게 주는 성의 표시일세."
traveler:FRIENDLY_GUARD4,Elisa will deliver it to your home. I hope that it helps.,Elisa가 자네 집으로 가져갈걸세. 잘 쓰게나.
traveler:FRIENDLY_GUARD4,Tomorrow I am transferred to another post.,"내일, 다른 초소로 발령받았네."
traveler:FRIENDLY_GUARD4,Stay safe my friend.,몸 간수 잘하게나.
traveler:FRIENDLY_GUARD4,Elisa did not come.,Elisa를 만나지 못했네.
traveler:FRIENDLY_GUARD4,"@She arrived, but her papers were not in order.","@Elisa가 찾아왔네만, 서류를 구비하지 못했더군."
traveler:FRIENDLY_GUARD4,@Tell her to try again with the correct documents.,@제대로 서류를 갖추라고 전해주게나.
traveler:FRIENDLY_GUARD4,You know this is impossible.,자네가 어찌 이럴 수 있나.
traveler:FRIENDLY_GUARD4,"If you have the locket, give it back to me.",건네줬던 목걸이나 다시 돌려주게나.
traveler:ELISA,Do you know Sergiu?,Sergiu라고 아시나요?
traveler:ELISA,He said you were friend. That you would help.,당신과는 친구 사이라던데요. 도와주시겠죠?
traveler:ELISA,"Please, my family is gone.",제발요. 가족들을 모두 잃었어요.
traveler:ELISA,I have only Sergiu left.,남은 건 Sergiu 뿐이라고요.
traveler:ELISA,@You do not have the required documentation.,@필요한 서류를 구비하지 못하셨군요.
traveler:ELISA,I tried for so long.,애는 써봤어요.
traveler:ELISA,They would not allow me to leave.,하지만 발급해주지 않더군요.
traveler:ELISA,I am denied?,입국 불가인가요?
traveler:ELISA,I understand.,알았어요.
traveler:ELISA,"Please, tell Sergiu I will always love him.",Sergiu에게는 사랑한다고 전해주세요.
traveler:ELISA,We will be together in another life.,다음 생에는 함꼐할 수 있겠죠.
traveler:ELISA,Return this for him to remember me.,기념물로 삼아달라고 해주세요.
traveler:ELISA,Thank you so much.,정말 고마워요.
traveler:ELISA,I will never forget your kindness.,당신의 친절을 잊지 않을게요.
traveler:ELISA,@He is waiting for you.,@Sergiu가 기다리고 있어요.
traveler:ELISA,My love.,내 사랑.
traveler:ELISA,I miss him.,그리운걸요.
traveler:ELISA,@I am sorry. Sergiu was killed.,"@유감이지만, Sergiu는 죽었습니다."
traveler:ELISA,My Sergiu.,Sergiu...
traveler:ELISA,Thank you for your kindness.,친절을 베풀어주셔서 고마워요.
traveler:ELISA,There is nothing for me here any more.,여기에 남을 이유가 없군요.
traveler:ELISA,Thank you.,고마웠어요.
traveler:PRISON_GUARD_REPORTDETAINS,You detained nobody.,아무도 체포하지 못했네.
traveler:PRISON_GUARD_REPORTDETAINS,You detained only one person.,한 명을 체포했더군.
traveler:PRISON_GUARD_REPORTDETAINS,You detained ${Game/NumDetains} people.,${Game/NumDetains} 명을 체포했다네.
traveler:PRISON_GUARD0,Hello.,안녕하신가.
traveler:PRISON_GUARD0,@Are you the spy?,@첩자는 아니겠지?
traveler:PRISON_GUARD0,What? No.,뭐라고? 아닐세.
traveler:PRISON_GUARD0,I am guard here. My name is Calensk.,난 경비병일세. Calensk라고 하네.
traveler:PRISON_GUARD0,"They told me I get good position, then send me here.",노른자위 같은 보직으로 발령받았지.
traveler:PRISON_GUARD0,This is thanks I get.,알고보니 고작 여기였군.
traveler:PRISON_GUARD0,Now they pay me almost nothing.,아무것도 얻은 게 없단 말일세.
traveler:PRISON_GUARD0,@They pay us all as much.,@봉급이야 차고 넘치잖나.
traveler:PRISON_GUARD0,Yes. But look.,그렇네만.
traveler:PRISON_GUARD0,I get small bonus when you detain people.,나한테는 체포 수당이란 게 떨어지거든.
traveler:PRISON_GUARD0,"More you detain, more they give me for processing.",더 많은 사람을 체포할수록 주머니가 두둑해지지.
traveler:PRISON_GUARD0,"But this is not fair, right? You should get something too.",허나 불공평하잖나? 자네에게도 떡고물을 주겠네.
traveler:PRISON_GUARD0,So I fix this problem.,그럼 만사해결 아닌가.
traveler:PRISON_GUARD0,I give you 5 credits from my bonus for every two people you detain.,성과금을 받으면 두당 다섯 장씩 치도록 하겠네.
traveler:PRISON_GUARD0,Sounds like good deal to me.,괜찮은 조건이잖나.
traveler:PRISON_GUARD0,I give money to you after I get paid.,성과금이 지급되는대로 건네주겠네.
traveler:PRISON_GUARD0,Let us make the best of this.,그럼 돈 좀 벌어보세나.
traveler:PRISON_GUARD3,Here.,여기 있네.
traveler:PRISON_GUARD3,For bonus and selling bomb parts.,성과금과 폭탄 부품값일세.
traveler:PRISON_GUARD3,They move our station to prison.,체포된 사람들은 감옥으로 보내졌네.
traveler:PRISON_GUARD3,We still get bonus so keep detaining.~,더 잡아넣어서 짭짤하게 벌어보세나.~
traveler:PRISON_GUARD3,I stop visiting you here.,직접 찾아오는 건 이걸로 끝일세.
traveler:PRISON_GUARD3,I will drop off money at your home instead.,다음부터는 성과금을 집으로 보내겠네.
traveler:PRISON_GUARD3,Every other night.,매일 밤 말일세.
traveler:PRISON_GUARD_PAYOUT,What is going on?,어찌 된 건가?
traveler:PRISON_GUARD_PAYOUT,I am getting nothing because of you.,자네 덕분에 한 푼도 못 벌었잖나.
traveler:PRISON_GUARD_PAYOUT,Detain more people and we will both benefit.,열심히 잡아넣으면 우리 둘 다 이득이거늘.
traveler:PRISON_GUARD_PAYOUT,Good morning.,좋은 아침일세.
traveler:PRISON_GUARD_PAYOUT,You are not detaining enough people.,잡아넣을 사람을 찾아보게나.
traveler:PRISON_GUARD_PAYOUT,I have nothing to give you.,자네 몫은 없다네.
traveler:PRISON_GUARD_PAYOUT,Detain more to share part of my bonus.,열심히 잡아넣어야 내 몫을 떼주지.
traveler:PRISON_GUARD_PAYOUT,"Bonus is good, they pay ok.",성과금은 짭짤하게 벌었네.
traveler:PRISON_GUARD_PAYOUT,It is not much though.,충분하진 않지만 말일세.
traveler:PRISON_GUARD_PAYOUT,Maybe you detain more people and we do better.,자네가 좀 더 힘써주게나.
traveler:PRISON_GUARD_PAYOUT,@This is not enough.,@부족한 듯 하네만.
traveler:PRISON_GUARD_PAYOUT,"Yes, I know.",맞는 말일세.
traveler:PRISON_GUARD_PAYOUT,My wife sick now. Neighbor spreads the flu.,독감에 걸려서 아내가 아프거든.
traveler:PRISON_GUARD_PAYOUT,This is what is left after medicine.,약을 사고 남은 돈일세.
traveler:PRISON_GUARD_PAYOUT,I give you rest next time.,나머지는 다음에 주겠네.
traveler:PRISON_GUARD_PAYOUT,Maybe you detain more people to make it easier.,열심히 잡아넣으면 더 많이 벌 수 있겠지.
traveler:PRISON_GUARD_PAYOUT,Here is your cut.,여기 자네 몫일세.
traveler:PRISON_GUARD_PAYOUT,@There is more from last time.,@지난 번보다는 두둑하군.
traveler:PRISON_GUARD_PAYOUT,This is all I have now but soon I make up rest.,지금 가진 전부일세. 곧 나머지도 주겠네.
traveler:PRISON_GUARD_PAYOUT,Again it is a little short.,영 시원찮아서 말이야.
traveler:PRISON_GUARD_PAYOUT,Keep detaining and I pay you back soon.,계속 힘써주게나. 성과금은 지불할테니.
traveler:PRISON_GUARD_BOMB,What is going on?,무슨 일인가?
traveler:PRISON_GUARD_BOMB,Oh. Hah.,"오, 이런."
traveler:PRISON_GUARD_BOMB,What is this amateur shit?,이 허접한 물건은 또 뭐야?
traveler:PRISON_GUARD_BOMB,@Should we evacuate?,@대피해야할까?
traveler:PRISON_GUARD_BOMB,For that little thing? No of course not.,고작 이것 때문에? 그럴 필요없네.
traveler:PRISON_GUARD_BOMB,Just disable it. Open the cover.,해체하면 그만이지. 덮개를 열게나.
traveler:PRISON_GUARD_BOMB,Stupid fucking terrorist.,멍청한 테러리스트 놈들.
traveler:PRISON_GUARD_BOMB,Could not even add a display.,화면조차 없는 폭탄이라니.
traveler:PRISON_GUARD_BOMB,@What should I do now?,@이제 어쩌면 되겠나?
traveler:PRISON_GUARD_BOMB,This is poorest bomb I ever see. A simple mind created this.,정말이지 허접한 폭탄이군. 단순한 구조일세.
traveler:PRISON_GUARD_BOMB,Just cut the wires in order.,순서에 맞게 와이어를 자르게나.
traveler:PRISON_GUARD_BOMB,"Ok, all done. Back to work.","좋아, 끝났군. 이제 일하게나."
traveler:PRISON_GUARD_BOMB,@We should close the checkpoint.,@검문소를 폐쇄아야하지 않겠나?
traveler:PRISON_GUARD_BOMB,Bullshit. I need to earn money today.,헛소리 말게나. 오늘도 돈은 벌어야지.
traveler:PRISON_GUARD_BOMB,Give bomb to me.,폭탄은 이리 주게나.
traveler:PRISON_GUARD_BOMB,I sell materials and give you cut.,부품을 팔아서 용돈이라도 마련해야지.
traveler:PRISON_GUARD_BOMB,What a piece of shit.,정말이지 쓰레기 같구만.
traveler:PRISON_GUARD_BOMB,I doubt it is even worth much.,팔리긴 할런지 모르겠군.
traveler:PRISON_GUARD_BOMB,Call the next immigrant.,다음 입국자를 호명하게나.
traveler:TIME_BOMBER,DEATH TO ARSTOTZKA!,아스토츠카에 죽음을!
traveler:BOSS_REPORTCITATIONS,You have received no citations.,표창장을 받지 못했네.
traveler:BOSS_REPORTCITATIONS,You have received one citation.,표창장 한 개를 받았군.
traveler:BOSS_REPORTCITATIONS,You have received ${Game/NumCitations} citations.,표창장 ${Game/NumCitations}개를 받았네.
traveler:BOSS0,So.~,그러니까.~
traveler:BOSS0,You are inspector here.~,자네가 여기 검문관이군.~
traveler:BOSS0,That makes you my responsibility.~,자네에게 기대하는 바가 크네.~
traveler:BOSS0,You make Arstotzka proud.~,자네는 아스토츠카의 자랑일세.~
traveler:BOSS0,Hang it on wall here.,벽에다가 걸어놓게나.
traveler:BOSS0,I return in 10 days.~,열흘 후에 다시 보세나.~
traveler:BOSS0,Maintain your diligence.,성실하게 일해주게나.
traveler:BOSS0,Glory to Arstotzka.,아스토츠카에 영광을.
traveler:BOSS0,Perhaps it was mistake to rely on lottery.,한탕을 노리는 건 멍청한 짓이지.
traveler:BOSS0,Let this motivate you.~,자네도 깨닫길 바라네.~
traveler:BOSS0,Do not embarrass me.,날 실망시키지 말게나.
traveler:BOSS0,It makes me look like fool to trust lottery.~,대박을 꿈꾸는 건 얼간이들 뿐일세.~
traveler:BOSS0,Let this motivate you to improve.~,정신차리고 성실하게 일해주게나.~
traveler:BOSS0,Do not embarrass me further.,더 이상의 실망은 금물일세.
traveler:BOSS1,It is too early to come all the way out here.,너무 이른 시간에 찾아온 모양이군.
traveler:BOSS1,The smell at this checkpoint makes me sick.,검문소 근처로는 오기도 싫다니까.
traveler:BOSS1,Where is plaque I gave you?,표창장은 어디 있나?
traveler:BOSS1,Why is it not on wall?,왜 걸어놓지 않았지?
traveler:BOSS1,What is other shit hanging here?,여기 걸린 잡것들은 다 뭔가?
traveler:BOSS1,These walls are for official plaques only.,벽에는 공식적인 문건만을 걸어야하네.
traveler:BOSS1,Your pay will be docked for violation.,범칙금을 물려야겠군.
traveler:BOSS1,@It will not happen again.,@시정하도록 하겠습니다.
traveler:BOSS1,At least you are performing well.,그래도 자네는 잘해주고 있네.
traveler:BOSS1,Continue this honorable service.,계속 조국에 충성하게나.
traveler:BOSS1,At least your performance is not terrible.,실적이 나쁘지는 않군.
traveler:BOSS1,Do not slip further.,실수하지 말게나.
traveler:BOSS1,And your performance is terrible.,실적이 최악이로군.
traveler:BOSS1,Maybe you have forgotten what your job is.,업무에 대한 감을 잃은 게 아닌가.
traveler:BOSS1,There are many more who can take your place.,자네 자리를 차지하려는 사람이 널렸다네.
traveler:BOSS1,Now.,얼마 뒤에
traveler:BOSS1,I have old friend coming through.,옛 친구가 이리로 온다더군.
traveler:BOSS1,Approve her entry.,그녀를 입국시키게나.
traveler:BOSS1,She is Shae Piersovska.~,Shae Piersovska라고 하네.~
traveler:BOSS1,I do not want to hear of any trouble to her.,문제에 휘말리지 않았으면 좋겠군.
traveler:BOSS1,Glory to Arstotzka.,아스토츠카에 영광을.
traveler:BOSS2,You little bastard.~,망할 자식 같으니.~
traveler:BOSS2,Shae thinks I am powerless fool now.,그녀가 날 물로 볼 게 아닌가!
traveler:BOSS2,It was made very clear to let her through.,그녀를 통과시키라고 그리도 말했건만.
traveler:BOSS2,Now I must think about the consequences for you.~,자네에게 내릴 벌이나 생각해봐야겠군.~
traveler:BOSS2,Maybe this place not so bad.,여기도 나쁘지만은 않군.
traveler:BOSS2,"With everything going on, checkpoint visit is nice break.~","일이 술술 풀리니, 쉬러와도 괜찮구만.~"
traveler:BOSS2,You still do not hang the plaques.,아직도 표창장을 걸지 않았군.
traveler:BOSS2,Why do you not hang both plaques?,왜 아직까지 표창장을 걸지 않았나?
traveler:BOSS2,But again you have unauthorized items on wall.,공인받지 않은 물건이 걸려있구만.
traveler:BOSS2,I warned before.~,저번에도 경고했잖나.~
traveler:BOSS2,But what is other shit hanging here?,여기 걸린 쓰레기들은 다 뭔가?
traveler:BOSS2,These walls are for official plaques only.,공식적인 문건만 걸라고 했거늘.
traveler:BOSS2,Your pay will be docked for violation.,범칙금을 물리도록 하겠네.
traveler:BOSS2,@It will not happen again.,@시정하도록 하겠습니다.
traveler:BOSS2,There are no more plaques.,더 받을 표창장도 없구만.
traveler:BOSS_BUDDY,How is Dimitri?,Dimitri는 좀 어때요?
traveler:BOSS_BUDDY,I hear he runs checkpoint now.,검문소장이 되었다던데.
traveler:BOSS_BUDDY,It looks like somewhere he would fit in.,그 사람이랑 딱 어울리는 곳인걸요.
traveler:BOSS_BUDDY,I bet he is still terrible boss.,분명 깐깐한 상관이겠죠.
traveler:BOSS_BUDDY,"You know, Dimitri asked me to come.",Dimitri가 얘기했다면서요?
traveler:BOSS_BUDDY,Said I would get through.,제가 지나갈 거라고요.
traveler:BOSS_BUDDY,But I guess he is not so much in control.,"뭐, 여기서도 변변찮은 모양이지만요."
traveler:BOSS_BUDDY,I hope Dimitri tires more easily now.,그 성격 좀 고쳤으면 좋겠는데.
traveler:BOSS_BUDDY,I do not want to stay long in Arstotzka.,아스토츠카에 오래 머물진 않을거예요.
traveler:BOSS_BUDDY,"Ah, I would not do that.",저라면 그러지 않았을텐데.
traveler:BOSS_BUDDY,Dimitri is not forgiving person.,Dimitri는 자비가 없는 사람이니까요.
traveler:BOSS_BUDDY,I am no fool.,전 바보가 아니라고요.
traveler:BOSS_BUDDY,"This is inconvenience, but I am not worried for myself.",어처구니 없군요. 문제있는 사람은 따로 있었네요.
traveler:BOSS_BUDDY,Tell Dimitri I said hello.,Dimitri에게 안부 전해주세요.
traveler:BOSS_ANGRY,You worthless urchin.~,쓸모없는 녀석 같으니.~
traveler:BOSS_ANGRY,I had to pull many strings to get Shae out.,Shae를 빼내오려고 얼마나 힘을 썼는데.
traveler:BOSS_ANGRY,It was made very clear to let her through.~,그녀를 입국시키기만 하면 끝날 일이었어.~
traveler:BOSS_ANGRY,My patience with you has run out.~,인내심이 바닥나가는군.~
traveler:KID_KILLER0,Look at it.~,이보게나.~
traveler:KID_KILLER0,Simon Wens took her from me.~,Simon Wens라는 놈이 딸을 앗아갔네.~
traveler:KID_KILLER0,I follow him for many weeks.,몇 주 동안 놈을 쫓는 중이지.
traveler:KID_KILLER0,I know he comes here soon.~,놈이 곧 이리로 올 걸세.~
traveler:KID_KILLER0,"It is big favor I ask, but is important.",자네가 호의를 베풀어주게나.
traveler:KID_KILLER0,Let him through if you see him.,놈을 그냥 통과시켜 주게나.
traveler:KID_KILLER0,But take his passport first.~,여권은 빼앗은채로 말일세.~
traveler:KID_KILLER0,I come back.,나중에 보세나.
traveler:KID_KILLER0,You give me his passport and I track him down.~,"여권을 건네주면, 놈을 추적할 수 있네.~"
traveler:KID_KILLER0,I make him suffer like he did to Julia.~,줄리아에게 했던 짓을 그대로 돌려주마.~
traveler:KID_KILLER1,What the fuck!,"젠장, 빌어먹을!"
traveler:KID_KILLER2,Did you see him?,놈을 봤나?
traveler:KID_KILLER2,Give his passport to me.,여권을 건네주게나.
